TestId,Date,Time,mRSI,injury_log
FmtycX5QQo858lzOrdps,10/23/2023,5:48:39,0.4921,0
li3CAAlxQuup3d5YjpYO,10/30/2023,5:48:37,0.4627,0
9v9JoDpu9GO4oZgi9DxN,10/23/2023,5:48:47,0.4673,0
OwCcUv6kivfVOzCSg5U5,11/6/2023,5:50:40,0.5133,0
oytlRPCMFApEQLFIQtfs,9/25/2023,5:47:34,0.5058,0
krifgniQeGFFNj2Gkh6X,10/30/2023,5:48:42,0.44,0
mjEjBYK0tjd04ExLQV4g,11/14/2023,6:37:28,0.5676,0
SwOnwtA8IMvzJH9DLGg6,11/6/2023,5:50:47,0.5209,0
3GPLMaqUHTIRoQAu6ecG,10/16/2023,5:50:23,0.5545,1
QpZdaHS0bxc2znQXnwOm,10/9/2023,5:49:45,0.4994,1
N1snFLF9SdfL8aJxXKhS,10/9/2023,5:49:38,0.4851,1
9Zpejtixs4cWXZtSfI1c,10/2/2023,5:50:17,0.425,1
cq5ohasujnuWU3kqxE9b,10/16/2023,5:50:18,0.4793,1
rq04BMUmy6M9Hif917qR,3/18/2024,7:47:27,0.4412,1
9ZcOXwF9r7Y9JD4KgPSa,3/18/2024,7:47:20,0.4875,1
o12P8waP3BeXSu6qQwUJ,3/14/2024,7:39:21,0.5038,1
HuLxHzFRXb1MVBZkJgb8,3/14/2024,7:39:14,0.5113,1
5CF0EFVRD7IUlyZlOAVU,3/11/2024,7:48:22,0.4414,1
WrqYdkRiIi8cJ4HfzQa5,3/11/2024,7:48:16,0.5224,1
LNN84s6T70KmJ55S0B60,3/4/2024,5:49:07,0.4711,1
pRlA9nVYAuhMazyT291G,3/4/2024,5:49:01,0.4623,1
8hj4DRBMOtifupsJQB7R,2/26/2024,5:48:01,0.5036,1
zwI2AeocvuU6Cl7T7a0i,2/26/2024,5:47:55,0.5051,1
UrWjlIsRib3zUzJbajP6,2/12/2024,7:08:15,0.4841,1
yTWwz08VuoQsB4F7hW4u,2/12/2024,7:08:09,0.5335,1
HfcCY7C7aIa4PSY4KFRk,2/5/2024,5:49:14,0.4939,1
4TEAcfqkazTIKH6V6BZB,2/5/2024,5:49:07,0.5156,1
7jg1xtnDTc4Qs0LaIIHv,1/30/2024,6:25:41,0.5027,1
sD5vWyofxNEqBmi3AJ5t,1/30/2024,6:25:35,0.5556,1
69gyGa5odWywgGKLNXg9,1/22/2024,5:48:46,0.49,1
MQ6bPBPOOShUGKPsC37O,1/22/2024,5:48:40,0.5164,1
qeEqqYQIMkT5cZp3rVY8,1/15/2024,5:51:36,0.4966,1
D2OcrGp85SubCCkGE3Px,1/15/2024,5:51:29,0.4812,1
1uXQf7b1882Yg1643EeW,1/8/2024,5:50:36,0.4251,1
WyEWgQRFEIhNKBao9R8f,1/8/2024,5:50:30,0.496,1
Ox5IXFyhp20C0co5OTgZ,12/4/2023,5:51:08,0.4517,1
EGqXxo7TMQNYYooh5Rxk,12/4/2023,5:51:02,0.5015,1
elk6PebLFpPSAhJD4Duh,11/27/2023,6:48:05,0.5179,1
3ndfWELORjQoH6MH5eOr,11/27/2023,6:47:59,0.483,1
N8jTLjH4EuwpUoaOk3A2,11/14/2023,6:37:51,0.4887,1
tsnVkTRxhfWIKHW5p4LD,11/14/2023,6:37:44,0.5261,1
iPXE6dGvAjgXJSaMei0n,11/6/2023,5:51:04,0.5041,1
cxUrwFcLJMpqnQlOGEVQ,11/6/2023,5:50:57,0.5636,1
OGMeb2nbyxqIhAXkqwMF,10/30/2023,5:48:57,0.4819,1
UneUZDR6pfkYb6TIoAJq,10/30/2023,5:48:51,0.5101,1
Pa8ttgfo6NsXioCUAqSk,10/23/2023,5:49:03,0.5103,1
iEnK2ePEJPAFjaS6WY37,10/23/2023,5:48:58,0.5244,1
zOW3YRlBKu2nMWSaBjRH,9/14/2023,6:29:56,0.4787,1
8D65PipLLTGchOJdLylB,10/2/2023,5:50:11,0.3758,1
UZQFiwjJez0TfpPzTBx8,9/25/2023,5:47:51,0.473,1
Bd5hp4bMSLRQWs4iKsVB,9/25/2023,5:47:45,0.3875,1
7UaTCC6VQP3rSfLrHsUU,9/14/2023,6:29:50,0.4668,1
OW5S6lbWGKR051hjl6qk,9/14/2023,6:29:44,0.5055,1
SAIbfBgx7qRIfKkhz34D,9/25/2023,5:48:10,0.5973,1
SAIbfBgx7qRIfKkhz34D,9/25/2023,5:48:10,0.5973,1
SAIbfBgx7qRIfKkhz34D,9/25/2023,5:48:10,0.5973,1
m4ULLna9SUjx8sMhFRhk,9/14/2023,6:31:56,0.4537,1
m4ULLna9SUjx8sMhFRhk,9/14/2023,6:31:56,0.4537,1
m4ULLna9SUjx8sMhFRhk,9/14/2023,6:31:56,0.4537,1
mxcpJu9fyfwel2CgVmYs,9/14/2023,6:31:50,0.7044,1
mxcpJu9fyfwel2CgVmYs,9/14/2023,6:31:50,0.7044,1
mxcpJu9fyfwel2CgVmYs,9/14/2023,6:31:50,0.7044,1
Db6vcirTgEAaao9gurlH,9/25/2023,5:48:02,0.5182,1
Db6vcirTgEAaao9gurlH,9/25/2023,5:48:02,0.5182,1
Db6vcirTgEAaao9gurlH,9/25/2023,5:48:02,0.5182,1
zvDS5RIlDSNTtX75hxla,9/14/2023,6:32:02,0.6189,1
zvDS5RIlDSNTtX75hxla,9/14/2023,6:32:02,0.6189,1
zvDS5RIlDSNTtX75hxla,9/14/2023,6:32:02,0.6189,1
vVMPibjAR34e7ySbDJ7W,2/12/2024,7:08:32,0.5322,1
vVMPibjAR34e7ySbDJ7W,2/12/2024,7:08:32,0.5322,1
vVMPibjAR34e7ySbDJ7W,2/12/2024,7:08:32,0.5322,1
aqeh6AWEcpUTHZpuD3qw,2/12/2024,7:08:26,0.5306,1
aqeh6AWEcpUTHZpuD3qw,2/12/2024,7:08:26,0.5306,1
aqeh6AWEcpUTHZpuD3qw,2/12/2024,7:08:26,0.5306,1
OzPwzLpVyixeGC7uZy8D,2/5/2024,5:49:28,0.5322,1
OzPwzLpVyixeGC7uZy8D,2/5/2024,5:49:28,0.5322,1
OzPwzLpVyixeGC7uZy8D,2/5/2024,5:49:28,0.5322,1
59UEqtYDPeLXfHGAnKtP,2/5/2024,5:49:23,0.5525,1
59UEqtYDPeLXfHGAnKtP,2/5/2024,5:49:23,0.5525,1
59UEqtYDPeLXfHGAnKtP,2/5/2024,5:49:23,0.5525,1
Pj0CjNsb4L1ECQe6MFJf,1/30/2024,6:25:25,0.5599,1
Pj0CjNsb4L1ECQe6MFJf,1/30/2024,6:25:25,0.5599,1
Pj0CjNsb4L1ECQe6MFJf,1/30/2024,6:25:25,0.5599,1
xyHb2QI5UiQCFJOnnee0,1/30/2024,6:25:20,0.549,1
xyHb2QI5UiQCFJOnnee0,1/30/2024,6:25:20,0.549,1
xyHb2QI5UiQCFJOnnee0,1/30/2024,6:25:20,0.549,1
ja88LvXacAqzNozP5mqX,1/22/2024,5:49:04,0.5504,1
ja88LvXacAqzNozP5mqX,1/22/2024,5:49:04,0.5504,1
ja88LvXacAqzNozP5mqX,1/22/2024,5:49:04,0.5504,1
mRHTFLsLc15lGj40K5F8,1/22/2024,5:48:58,0.5098,1
mRHTFLsLc15lGj40K5F8,1/22/2024,5:48:58,0.5098,1
mRHTFLsLc15lGj40K5F8,1/22/2024,5:48:58,0.5098,1
xa9OGLsYTgL0ajBFSgN5,1/15/2024,5:51:52,0.5399,1
xa9OGLsYTgL0ajBFSgN5,1/15/2024,5:51:52,0.5399,1
xa9OGLsYTgL0ajBFSgN5,1/15/2024,5:51:52,0.5399,1
1OlO0jtINdxIgl2W6hgt,1/15/2024,5:51:46,0.5076,1
1OlO0jtINdxIgl2W6hgt,1/15/2024,5:51:46,0.5076,1
1OlO0jtINdxIgl2W6hgt,1/15/2024,5:51:46,0.5076,1
ZYhaukE4Wdmqfb2sl1VY,1/8/2024,5:50:51,0.5611,1
ZYhaukE4Wdmqfb2sl1VY,1/8/2024,5:50:51,0.5611,1
ZYhaukE4Wdmqfb2sl1VY,1/8/2024,5:50:51,0.5611,1
lHR7BRBW2X4lmdXgpUwZ,1/8/2024,5:50:45,0.5547,1
lHR7BRBW2X4lmdXgpUwZ,1/8/2024,5:50:45,0.5547,1
lHR7BRBW2X4lmdXgpUwZ,1/8/2024,5:50:45,0.5547,1
9RykKrTiep7WWOF65lg9,11/27/2023,6:48:21,0.5386,1
9RykKrTiep7WWOF65lg9,11/27/2023,6:48:21,0.5386,1
9RykKrTiep7WWOF65lg9,11/27/2023,6:48:21,0.5386,1
Xsn10WOGP4283JmvMFZs,11/27/2023,6:48:14,0.5559,1
Xsn10WOGP4283JmvMFZs,11/27/2023,6:48:14,0.5559,1
Xsn10WOGP4283JmvMFZs,11/27/2023,6:48:14,0.5559,1
yVVtEYJf4WlKmJNIkpdn,11/14/2023,6:38:08,0.5094,1
yVVtEYJf4WlKmJNIkpdn,11/14/2023,6:38:08,0.5094,1
yVVtEYJf4WlKmJNIkpdn,11/14/2023,6:38:08,0.5094,1
jcX7ynOqi8m6nkh8gYFy,11/14/2023,6:38:01,0.5007,1
jcX7ynOqi8m6nkh8gYFy,11/14/2023,6:38:01,0.5007,1
jcX7ynOqi8m6nkh8gYFy,11/14/2023,6:38:01,0.5007,1
h0z18U38xOoWU1Ja2ZRV,11/6/2023,5:51:22,0.5433,1
h0z18U38xOoWU1Ja2ZRV,11/6/2023,5:51:22,0.5433,1
h0z18U38xOoWU1Ja2ZRV,11/6/2023,5:51:22,0.5433,1
4euKDaySEtD3m7mmNCED,11/6/2023,5:51:15,0.5351,1
4euKDaySEtD3m7mmNCED,11/6/2023,5:51:15,0.5351,1
4euKDaySEtD3m7mmNCED,11/6/2023,5:51:15,0.5351,1
KrdGisZtLfOafMmpIlfi,10/30/2023,5:49:10,0.5522,1
KrdGisZtLfOafMmpIlfi,10/30/2023,5:49:10,0.5522,1
KrdGisZtLfOafMmpIlfi,10/30/2023,5:49:10,0.5522,1
FEBaCfHNikR9sGbuyS5y,10/30/2023,5:49:05,0.567,1
FEBaCfHNikR9sGbuyS5y,10/30/2023,5:49:05,0.567,1
FEBaCfHNikR9sGbuyS5y,10/30/2023,5:49:05,0.567,1
5FyNatv94FeEfuRNL37z,10/23/2023,5:49:18,0.5566,1
5FyNatv94FeEfuRNL37z,10/23/2023,5:49:18,0.5566,1
5FyNatv94FeEfuRNL37z,10/23/2023,5:49:18,0.5566,1
9lFJHVrB65rouajJOisT,10/23/2023,5:49:13,0.5046,1
9lFJHVrB65rouajJOisT,10/23/2023,5:49:13,0.5046,1
9lFJHVrB65rouajJOisT,10/23/2023,5:49:13,0.5046,1
Ti66dINAog2tMb9zxWSN,10/16/2023,5:50:08,0.5383,1
Ti66dINAog2tMb9zxWSN,10/16/2023,5:50:08,0.5383,1
Ti66dINAog2tMb9zxWSN,10/16/2023,5:50:08,0.5383,1
GNk3TvDz2QI9ET0BLWA6,10/16/2023,5:50:02,0.5797,1
GNk3TvDz2QI9ET0BLWA6,10/16/2023,5:50:02,0.5797,1
GNk3TvDz2QI9ET0BLWA6,10/16/2023,5:50:02,0.5797,1
e8HMbYjCoPu6asfD5mso,10/9/2023,5:50:10,0.4984,1
e8HMbYjCoPu6asfD5mso,10/9/2023,5:50:10,0.4984,1
e8HMbYjCoPu6asfD5mso,10/9/2023,5:50:10,0.4984,1
XuDNu6bdVWuLo2K5H133,10/9/2023,5:50:02,0.4867,1
XuDNu6bdVWuLo2K5H133,10/9/2023,5:50:02,0.4867,1
XuDNu6bdVWuLo2K5H133,10/9/2023,5:50:02,0.4867,1
SnuYUvee2j8IZdtYh9Re,10/9/2023,5:49:55,0.4944,1
SnuYUvee2j8IZdtYh9Re,10/9/2023,5:49:55,0.4944,1
SnuYUvee2j8IZdtYh9Re,10/9/2023,5:49:55,0.4944,1
YvgTIsIpCI4bdn29nMIL,10/2/2023,5:50:36,0.4898,1
YvgTIsIpCI4bdn29nMIL,10/2/2023,5:50:36,0.4898,1
YvgTIsIpCI4bdn29nMIL,10/2/2023,5:50:36,0.4898,1
U02f8H26AoUurNtAUWyp,10/2/2023,5:50:29,0.5154,1
U02f8H26AoUurNtAUWyp,10/2/2023,5:50:29,0.5154,1
U02f8H26AoUurNtAUWyp,10/2/2023,5:50:29,0.5154,1
XYxDORzaW9Ft7NqiykIL,11/27/2023,6:48:37,0.3631,0
yhwYjoLQXhJjwfCTNo8x,10/23/2023,5:49:34,0.3746,0
0KqfNyYO6Lu8Fh4xkoSl,10/23/2023,5:49:28,0.3738,0
NtcdHHKx13HkDmTUkrLF,10/16/2023,5:50:37,0.3481,0
bErU4FkLF053WPmREHs8,9/14/2023,6:31:33,0.4642,0
6DgZKr5W4q3fgOFP0ryd,11/27/2023,6:48:30,0.4203,0
FdiAhfUL4bcLJdgWtRXh,10/30/2023,5:49:25,0.3731,0
aYGkQizVfjUvydP6YaxR,9/14/2023,6:31:27,0.4374,0
ivtqWcJRoEwFqfiWzp75,2/5/2024,5:49:43,0.3625,0
01vpTYneBXG1WqKZBb1j,1/30/2024,6:25:04,0.4515,0
Ww0tgSn4HSWaAQbdG4EK,11/14/2023,6:38:37,0.3684,0
LCZzdNL8vFSkjCCRl0CW,11/14/2023,6:38:30,0.3455,0
mlHqkkepPlESqX4vxiHS,2/5/2024,5:49:37,0.3676,0
wfxvNSuB6IJuFtgTEZjC,1/30/2024,6:25:10,0.4457,0
T7UXvOx9yCdx8xlYXeVo,1/22/2024,5:49:13,0.3567,0
N67nD7EsWjcEGCeR61rE,1/15/2024,5:52:00,0.3051,0
5l9nlbGNZrGlHBZ4z4e5,11/6/2023,5:51:32,0.3938,0
DgJsmfKr82h81YuwoLvO,9/14/2023,6:31:39,0.4581,0
tjBF2H5vbyf46Ij9BHoc,10/16/2023,5:50:32,0.3984,0
irWIUhen2IONfVX2GmG7,10/2/2023,5:50:47,0.3857,0
XrQGFukVzMEVauSCZqKM,12/4/2023,5:51:25,0.373,0
LDC15TEtD46g1FNKaQz6,9/25/2023,5:48:19,0.3997,0
Aadji5I5YSOcYYDuHNOW,2/12/2024,7:08:49,0.4117,0
FndPPjZqOIW2ceT6SRuj,2/12/2024,7:08:42,0.4004,0
n0ZpOf2K4bSo3gmx5C9r,1/8/2024,5:51:07,0.4089,0
qmHI1BMm6rwHEICIXoTu,12/4/2023,5:51:19,0.4684,0
zsLqTxtYxomEkC19llZO,11/6/2023,5:51:39,0.3892,0
LxTrCvJflfIDRVA1XIcv,10/30/2023,5:49:19,0.3196,0
iC93MjlpwyAB3oTSyu9K,10/9/2023,5:50:29,0.3422,0
QnQXypVl7tRyKasiwSvh,9/25/2023,5:48:25,0.377,0
Bs8gA1znTjWfprMQSjWL,1/22/2024,5:49:19,0.3639,0
yszARjNByzqmHXzv1Ezp,1/15/2024,5:52:06,0.4008,0
myJFQ1hCHvZBqI7BAfXv,1/8/2024,5:51:01,0.3438,0
flTg3oF8Iw1YPvzuneJc,10/2/2023,5:50:56,0.3606,0
5Y0hGmopYfsbkc6oHCwc,10/9/2023,5:50:22,0.3795,0
jii7dA8j63Z4D3foO7GB,3/18/2024,7:48:20,0.3991,1
hjU2AQyPBnIFd64Ry7EW,3/18/2024,7:48:13,0.4897,1
5J7BhjNquDVzEVF9zxi2,3/14/2024,7:38:31,0.4243,1
R6ktkGrYRrU4fXtcDbYO,3/14/2024,7:38:25,0.4097,1
41VIaMDsxpZeUcEjWqat,3/11/2024,7:49:12,0.4877,1
OhVoy5jUIabq3ug55NJ2,3/11/2024,7:49:06,0.5004,1
r6Pd2oDOmckiXMJn1ifh,3/4/2024,5:49:59,0.4354,1
vlWuIF74mAA5bMPnfnYw,3/4/2024,5:49:53,0.4909,1
1plZd6UxtTjr6ZyJXPtV,2/26/2024,5:48:52,0.4808,1
cggCpuj6TXZ72iDIA74U,2/26/2024,5:48:46,0.488,1
nNzrHHhdgNYH0l1cJfRG,2/20/2024,6:32:59,0.4828,1
jiIgL4Yj8lKqQM5WQgwU,2/20/2024,6:32:51,0.5272,1
LagJ3mVYOE9Ks6GABH41,2/12/2024,7:09:09,0.4723,1
sGAguKsYSF6OzYhk7QIl,2/12/2024,7:08:58,0.4918,1
6oCSGB215P4PiXPheh3m,2/5/2024,5:49:59,0.4651,1
gQQlgoskGPzL9DKk0Xw1,2/5/2024,5:49:53,0.4494,1
iyQUVUkMg6GBKHx3yzPY,1/30/2024,6:24:53,0.4608,1
PNhJulz9AzYb6mhv7zwg,1/30/2024,6:24:46,0.4716,1
XTp3usn0WW9GRwGLMQHr,1/22/2024,5:49:34,0.4699,1
bw91A6O7zNIgsj5FMzTV,1/22/2024,5:49:28,0.4935,1
TALsDDBmJbJCgtWdv3rk,1/15/2024,5:52:21,0.5033,1
eEJTi5kgdb0Kr224Q65N,1/15/2024,5:52:16,0.4951,1
pyTkumVdQkkT0Tf8boPE,1/8/2024,5:51:24,0.4508,1
ahn2dOba1aQCuTb33CYf,1/8/2024,5:51:18,0.4765,1
KEq1Eb4FhOpEOpVyPBBC,11/27/2023,6:48:51,0.4379,1
zjlgmwyYYGbnCo7ThbuA,11/27/2023,6:48:46,0.4985,1
S1gLAfDUVSEAk4I9yd9C,11/14/2023,6:38:54,0.3815,1
p8yUjP6S3752YwSKWq8t,11/14/2023,6:38:47,0.3876,1
zc0xxuv1uRm41JBmCpWO,11/6/2023,5:51:58,0.3971,1
xZmeiXxa2vefVYnozuyA,11/6/2023,5:51:51,0.4382,1
rJBVyL5JP9ehKccAKtiK,10/30/2023,5:49:38,0.4038,1
TOe6ND0FIs2KonYmy1FF,10/30/2023,5:49:33,0.373,1
Ju01UBpEDzJbSxRZn6j5,10/23/2023,5:49:47,0.4165,1
S6ABN8W9GS6kK1TfafhU,10/23/2023,5:49:42,0.4223,1
upuuzvESnxjhzXgjpJrC,10/16/2023,5:50:52,0.3723,1
QwQjPIqSBqrr2TqThRju,10/16/2023,5:50:46,0.4254,1
wOw8ramDz67lRCeV0gZW,9/25/2023,5:48:40,0.4157,1
6dLkICLiQecoyfCy7QMj,9/25/2023,5:48:34,0.4861,1
tomtjEpwtqH6JsPNayUb,9/14/2023,6:30:46,0.4542,1
JoA4UvquJ0P7KdzlDIB8,9/14/2023,6:30:39,0.5133,1
0kSiqbct13tLJeuYvFNR,9/14/2023,6:30:33,0.4416,1
d5Te8KjDs9WyHShVhnT3,11/27/2023,6:38:26,0.5784,0
hHhs6xvI8FUhwiFTgwMN,10/30/2023,5:40:57,0.4648,0
O6E5Nfhdfo4tS6UgVj5z,11/13/2023,5:41:31,0.4964,0
ertpJxJT0VCpr2E5IfBU,1/30/2024,6:33:49,0.5424,0
IBOxVeTwL0BptYb0qAg0,1/22/2024,5:41:21,0.4986,0
mQl22RwaaxrDYyeyQF35,1/8/2024,5:41:43,0.4753,0
U2S3ZQyD3Uso2ZXzqtdM,12/4/2023,5:41:46,0.4844,0
yUKEBlvGh0Ta7qJ2HnG5,12/4/2023,5:41:40,0.535,0
YIe0qlaABFD0cik0ofeH,11/27/2023,6:38:32,0.5383,0
oI1MvwSI3086OycKz8iI,11/14/2023,6:28:29,0.525,0
yMGIOxpaJbUIsjU17Zi9,11/13/2023,5:41:25,0.51,0
JgHfQ5gVKRGSJbAtUmv1,10/9/2023,5:40:58,0.4778,0
UyCYaNOiMO28fCZJwWUR,2/26/2024,5:40:42,0.5253,0
vvHNrM8n3i1lw3glwKyB,2/20/2024,6:26:37,0.5248,0
NFvboPNrzbxUMrghp6I3,1/15/2024,5:43:22,0.4845,0
eFS0gflgNyEUfITyjQgR,11/14/2023,6:28:21,0.4902,0
8lYH9J1H41bzQzcJ9Nr3,11/6/2023,5:41:59,0.4933,0
hii1xJnyyJsUO9JkgXiu,11/6/2023,5:41:53,0.529,0
2W9rWbaH7r1nO9wm1Rpz,10/23/2023,5:40:21,0.5156,0
6FzTjXZiLF1sK48vp0R1,10/23/2023,5:40:14,0.5304,0
Eb4fW2GeTZlAXPGRRWyW,10/16/2023,5:41:28,0.4947,0
GK3C1HIOp07wh6yIt2Gq,10/16/2023,5:41:21,0.5118,0
bBVRZapGlaNaLYtgbp9Q,10/9/2023,5:40:52,0.5515,0
CIuIeWkcksGLX3FFGfqq,10/30/2023,5:40:51,0.5196,0
BpgJI67XDMB9NhObyqK7,9/14/2023,6:37:04,0.4958,0
X2XIOxzS5g1C1OkVYKX3,3/18/2024,7:39:18,0.5262,0
q4TM5FAKhwiU1zXsWded,1/15/2024,5:43:16,0.5203,0
J3SQOxjjElnukbPh606a,1/8/2024,5:41:36,0.5295,0
d84GdNgvPWHplMFpQ1x5,10/2/2023,5:41:38,0.5542,0
JlkrNHvMzAsppWsxzY0B,9/14/2023,6:37:09,0.5186,0
dDdI45FmsZb1Cnbabfc6,9/14/2023,6:36:58,0.546,0
uGOOgjWx3r0edsmSj2qi,9/25/2023,5:38:12,0.5359,0
DBSx4qyi77V4osQcPT5j,2/12/2024,6:59:21,0.4711,0
OroGaywBceTrJHLbhPWr,1/30/2024,6:33:55,0.4882,0
ABTh8IjvucXtdm7YFhSz,1/22/2024,5:41:16,0.5518,0
ObTbhBGUmrzmRyL5wvDl,9/25/2023,5:38:18,0.5004,0
r0WdYgAy1iZZBhIeQe74,2/12/2024,6:59:15,0.5297,0
RxrjTbgQPNcYWYmJooVA,10/2/2023,5:41:44,0.4902,0
SLjPP2PkFAKbn5Yjbkm0,3/4/2024,5:41:03,0.4673,0
9Mizge9q8Hro6Eb2kdEb,2/5/2024,5:41:19,0.454,0
oWCGsoGQz4VuCoPtt97l,2/5/2024,5:41:13,0.5253,0
rpp77VwPe1gzwKGju5Ce,3/11/2024,7:41:01,0.4856,0
WUxTbSpM6GnEXf2KMAXY,3/11/2024,7:40:55,0.4982,0
H3xcJuCcUxxNm40wQ0IH,3/4/2024,5:40:58,0.5412,0
J87NcQaeudQx9kiorhSW,2/20/2024,6:26:47,0.5041,0
mzAO5HKuPLEcvtCp1xmg,3/14/2024,7:46:53,0.4951,0
gfN61Uqt7PXBaj8dHkqf,3/18/2024,7:39:12,0.5126,0
IqLZt5hsQ9K1LttFvRHJ,2/26/2024,5:40:47,0.5196,0
yJlsFWthN3JGUBTHOqzz,3/14/2024,7:46:46,0.5234,0
MzVfemcNgXQIPG63W0vU,1/15/2024,5:42:59,0.6442,0
mFUBDImZAvW0M8oIIaZ0,1/22/2024,5:40:08,0.5368,0
Dk55gdzjxpJ7uY52NMs5,1/8/2024,5:52:31,0.5336,0
x7rZsalGcnFYpCM7weQi,2/12/2024,6:58:19,0.5169,0
bWJ7Xzs3yDdZLujai9UE,2/12/2024,6:58:13,0.5565,0
3UzXnAz6qt6Nd7is45Ax,2/5/2024,5:40:13,0.5133,0
shPDfpvqFIBLoL4vxaLb,2/5/2024,5:40:07,0.5258,0
JdG8zHTNkJs4BAenspVl,1/30/2024,6:34:58,0.5087,0
xtAlYHDg1DqqWqCRCoRf,1/30/2024,6:34:52,0.5026,0
Kof9fPTkWvDeyNJ5iJCD,1/22/2024,5:40:14,0.5191,0
dxSMdlAGy3Dm8r6POwic,1/15/2024,5:43:04,0.5735,0
gKJZaKb5KMS46D7TFqIV,1/8/2024,5:52:25,0.5497,0
h10x16eiEiZAYHV8jvRA,1/22/2024,5:41:31,0.7173,0
6ZjtMSs2PfdZAVEWmzYu,1/15/2024,5:43:40,0.6896,0
lJ8GgOkly4ROuo4iMiDN,11/14/2023,6:28:45,0.7105,0
ukPje35cxysmLPX9rvuz,10/9/2023,5:41:07,0.7155,0
cOZdB6RKz1vJoHOyyKYs,2/5/2024,5:41:30,0.6926,0
CZzBX7rC6v6zfWp7cp0i,10/9/2023,5:41:13,0.7548,0
RQDgElZe6Mbw0VAHICmu,10/16/2023,5:41:42,0.71,0
FHSf434nQEAx5HDMikm0,10/16/2023,5:41:36,0.7296,0
CIMXALfzaC2LunGX2PUq,2/12/2024,6:59:28,0.7061,0
6toLMyCCGSdunxN5t1xT,1/22/2024,5:41:37,0.6552,0
oU8Nsu1ABbZJ3WoBRE7o,11/27/2023,6:38:41,0.6158,0
xBDuvd0944HvUqst0xi2,10/30/2023,5:41:11,0.7397,0
LXjzmeyzfLeLLbVdZcyk,9/25/2023,5:38:26,0.7853,0
JJDl4Kk5Kn5MYK0O6Dte,2/5/2024,5:41:37,0.6497,0
7A3g3TRG4C24YtuBD4EP,10/23/2023,5:40:35,0.7073,0
HtHPbu89IfrN80kBXW8h,10/30/2023,5:41:05,0.7411,0
Nd0uM0FZ9C1vdKSxTWzM,10/2/2023,5:41:54,0.6966,0
mxHbmtyYqNVZLfZlk9Uf,9/14/2023,6:39:58,0.6805,0
rVI0r631yWqRSxplBmIH,1/30/2024,6:33:37,0.6848,0
n9QQvPvFFhkEYroGbI3w,12/4/2023,5:42:08,0.6395,0
0qkRnfZAIQqKpU8uPMTw,11/13/2023,5:41:49,0.6953,0
iLvbWMVun8YnRobQ3EAV,11/13/2023,5:41:38,0.7175,0
H9adJ5KS4sPmUtemWPBo,11/6/2023,5:42:06,0.7178,0
ZNGUcqpFhZdsd1B36jye,10/23/2023,5:40:29,0.7595,0
2YUcjCc3IZtFWRnU2D2S,9/14/2023,6:40:04,0.637,0
POotyVvI6oMXH8g52hek,2/12/2024,6:59:35,0.7182,0
gHuDdLj1LkYdWtjCcfp4,1/8/2024,5:41:56,0.697,0
BmMRdX7meQnoo7pCsZNq,12/4/2023,5:42:02,0.664,0
NFKbj4bUpCWjRs1hIGfe,11/27/2023,6:38:47,0.6352,0
Syotnlz7Q69TWCIEhtDO,11/6/2023,5:42:12,0.7111,0
bm6sarNMY8JNk3zudDeu,10/2/2023,5:42:00,0.6108,0
BS1FpESMJIupHKObVU0y,9/14/2023,6:40:10,0.7083,0
R2Fz1tE9hDwofGjLep2h,9/25/2023,5:38:32,0.7493,0
ccYOig4tjoxqFtCAovoJ,1/30/2024,6:33:30,0.6932,0
gMsOSPavi7t0BLfK8s3Z,11/14/2023,6:28:38,0.7046,0
U0tDjDQgCUWCSSHWs5o0,1/8/2024,5:41:51,0.6624,0
II0rjAZok5oKIeqmY07G,1/15/2024,5:43:33,0.7162,0
85fMsWjgam3a5KzrOD1u,9/14/2023,6:29:05,0.6478,0
i8Bjhy2AdQumkIsJG2rX,9/14/2023,6:28:58,0.5253,0
X571R3YWgQ9O0IdYfqKg,9/14/2023,6:28:50,0.2499,0
I2iKVw7VrB6adfP92Xbz,10/16/2023,5:41:57,0.6684,0
SKc5AmN6dSdK3QQHMoOy,10/16/2023,5:41:51,0.6911,0
pNPadd0Wy6V5gebUUsXp,11/13/2023,5:41:59,0.6261,0
N8ycZj6QEn9Em0VxckUj,9/25/2023,5:38:48,0.6268,0
9drnUDJVl3fYUEa2rEHG,1/15/2024,5:44:01,0.5555,0
RXcTs370Uryia8AJN7Bd,2/5/2024,5:41:47,0.62,0
TIxvq4fhrb3FDBwMrzDI,1/30/2024,6:33:08,0.6473,0
1THOQ20vmRLqKfWNLqOZ,11/14/2023,6:28:55,0.6303,0
j8V9hSTXv8yhuseCGWb6,10/30/2023,5:41:19,0.6665,0
X1xqyvouTWZRZxShfCJB,10/2/2023,5:42:17,0.651,0
uPaE7yIzlpZtagcj0f4R,1/22/2024,5:41:45,0.6106,0
ye6EiirPWf9hS5kyC5ie,1/8/2024,5:42:10,0.6129,0
ldbPaRV5xjJzGXDkwEIE,1/8/2024,5:42:03,0.6204,0
ptT3qOUK3JnJ5CR8OWJ1,11/27/2023,6:39:01,0.69,0
YbjvFWrEBZ2Aw8WlP6K8,11/27/2023,6:38:55,0.6489,0
BZVnRyKcf8zi5yS0Qcja,11/14/2023,6:29:04,0.661,0
bkgyslmwypci8JvtQqm6,11/13/2023,5:42:05,0.6133,0
kpc93krLl3rlCXe6UtWx,2/12/2024,6:59:52,0.6764,0
